targetID,frameIndex,cameraID,rotationZ,rotationX,expectedX,expectedY,actualX,actualY
1,1848,5,-38.38510000,-3.84210000,708.99986298,993.00103885,709.38281250,994.24218750
1,2852,3,-76.58250000,48.36190000,1116.26445609,435.51940075,1119.38281250,434.18750000
1,1499,14,27.00290000,-1.32104000,650.00039172,519.99970086,648.96093750,519.94531250
1,1017,1,-68.87790000,-22.12260000,1077.99804526,163.99919912,1078.87500000,160.53906250
1,2650,12,17.44370000,33.69640000,587.99931910,943.99977884,590.17968750,944.88281250
1,418,13,30.82410000,-22.16580000,1078.00123792,404.00038494,1079.89843750,404.08593750
1,2365,15,41.11560000,31.03310000,593.16401995,153.15596326,591.35156250,151.53906250
1,2942,5,-48.14600000,15.97640000,77.91133527,681.87765913,299.58593750,12.77343750
1,1941,5,-51.33740000,-4.63525000,730.99996623,584.00059727,1191.28125000,210.63281250
1,1674,12,-15.08120000,16.96000000,1130.90099001,35.46908759,1126.53125000,39.69531250
1,2468,15,27.29220000,14.17850000,29.99883470,512.99929474,32.78906250,514.04687500
1,810,7,-38.51480000,-17.12210000,1248.65585047,896.27766280,1247.78125000,889.70312500
1,2756,6,-42.49980000,19.35070000,1066.99638129,840.85727361,1065.74218750,840.78125000
1,3054,3,-97.15070000,22.92330000,348.99813849,992.99993878,352.60937500,992.34375000
1,618,10,-10.35290000,-22.60900000,215.83965686,191.86221947,213.71875000,192.25000000
1,1406,11,11.97780000,-14.35420000,1040.71000230,870.77954620,1042.79687500,871.05468750
1,2853,6,-75.98150000,46.66580000,150.00127942,29.99918399,153.17187500,35.02343750
1,1231,16,56.25200000,-20.75480000,137.72080895,567.49633370,138.04687500,567.40625000
1,2563,9,-17.34570000,28.39940000,500.18506299,268.13845504,501.67187500,264.08593750
1,705,4,-47.05550000,-51.98960000,1123.97249693,640.39191109,1125.92968750,635.87500000
1,1577,12,-13.40940000,15.09810000,1199.20655449,79.69061928,1193.37500000,83.76562500
1,2164,20,73.76430000,13.84780000,1132.90355372,747.08204288,1131.15625000,747.33593750
1,520,11,-3.41003000,-17.34750000,1131.33931052,393.44073053,1135.55468750,393.01562500
1,908,1,-60.55020000,-40.93920000,450.00003806,30.00018201,447.57031250,28.98437500
1,2651,15,18.28140000,37.42200000,777.51195035,730.68463893,779.42968750,732.63281250
1,1752,5,-40.52760000,-10.94030000,934.61684238,922.85077018,935.24218750,923.10156250
1,1306,17,64.42210000,15.42580000,91.00176139,824.00208561,92.58593750,821.37500000
1,1018,1,-76.83910000,-22.47480000,1078.00046886,404.00158958,1082.76562500,400.60937500
1,2366,18,42.18020000,23.49370000,919.99997013,163.99991200,922.73437500,163.09375000
1,1500,14,27.00290000,-2.03790000,628.00002462,520.00080738,628.51562500,520.09375000
1,2942,6,-48.14600000,15.97640000,1187.99838538,678.00053752,1186.10937500,678.29687500
1,26,19,89.43060000,-17.58750000,1248.99832117,270.00033488,1241.02343750,271.55468750
1,1125,20,94.78810000,-20.33000000,30.00090291,92.99859257,31.74218750,100.22656250
1,131,19,73.29640000,-26.77700000,946.00176626,752.99932371,942.43750000,755.21093750
1,2274,18,42.96580000,13.65440000,1249.00043257,150.00089079,1245.34375000,154.89062500
1,1849,8,-38.38530000,-1.95752000,634.43672921,874.82134879,636.37500000,877.43750000
1,229,13,39.40880000,-25.99300000,941.12038351,161.16798322,942.12500000,160.73437500
1,419,13,22.73680000,-22.13220000,1078.00012312,643.99780341,1079.32812500,645.04687500
1,1674,9,-15.08120000,16.96000000,137.49916844,162.78734816,141.52343750,158.61718750
1,1942,5,-51.33780000,1.34979000,547.00085615,583.99812889,735.27343750,66.59375000
1,2469,14,29.21190000,14.17120000,1138.47935798,452.64182021,1141.38281250,449.67968750
1,2037,6,-66.89340000,15.15810000,1203.05816424,93.92316048,1199.52343750,100.36718750
1,328,13,31.07220000,-17.05540000,1248.99805405,389.99955665,1245.80468750,391.53125000
1,3055,3,-96.82650000,21.11950000,289.00066568,992.99988487,293.31250000,991.60937500
1,2757,9,-42.20010000,17.59220000,168.99923431,992.99986877,168.40625000,984.39062500
1,706,7,-41.54960000,-52.86650000,90.99905605,824.00061976,92.53125000,826.89062500
1,1577,9,-13.40940000,15.09810000,77.59007149,101.80254187,85.64062500,99.74218750
1,2853,3,-75.98150000,46.66580000,1061.53885468,420.40544748,1065.32031250,418.88281250
1,909,4,-61.02200000,-39.10300000,719.04976225,327.50919909,718.35156250,324.52343750
1,618,7,-10.35290000,-22.60900000,1050.00124338,30.00022189,1049.21875000,26.18750000
1,2564,12,-16.98080000,26.55350000,810.00011005,30.00137442,808.53906250,29.89062500
1,2164,21,73.76430000,13.84780000,29.99977118,753.00155208,30.95312500,751.53906250
1,2651,12,18.28140000,37.42200000,467.99951669,943.99903717,469.72656250,944.30468750
1,2943,5,-44.29290000,15.83480000,77.78984270,802.19524700,33.21875000,102.50000000
1,2366,15,42.18020000,23.49370000,359.29500639,87.86444015,357.55468750,89.09375000
1,1501,11,-14.86940000,16.73450000,29.99977688,30.00096163,40.35937500,38.56250000
1,1407,14,11.98120000,-16.13580000,168.99995353,992.99949794,177.96875000,991.52343750
1,1019,1,-84.94330000,-22.45610000,1078.00108848,643.99982347,1083.70312500,642.97656250
1,420,13,15.69540000,-21.79830000,1077.99942884,856.99839739,1076.40625000,856.96093750
1,810,4,-38.51480000,-17.12210000,30.00212975,993.00074328,43.07812500,990.18750000
1,230,16,38.78940000,-29.67460000,451.00213730,78.00026628,451.83593750,77.55468750
1,521,10,-5.31555000,-17.30580000,29.99927830,333.00064540,31.20312500,335.45312500
1,26,20,89.43060000,-17.58750000,133.91048599,263.24087949,128.78125000,264.60937500
1,132,19,71.74060000,-42.09700000,465.99975985,753.00006459,459.82812500,756.22656250
1,1943,5,-54.66030000,-0.43762200,602.00003050,481.99918249,736.76562500,176.32812500
1,2275,17,44.82060000,13.74160000,148.78601094,216.72206211,146.40625000,213.96875000
1,1849,5,-38.38530000,-1.95752000,649.00097094,993.00002742,1112.39062500,79.26562500
1,1231,17,56.25200000,-20.75480000,1249.00232510,569.99986815,1250.70312500,571.19531250
1,1753,8,-40.52400000,-14.59830000,228.00143960,943.99746868,231.51562500,943.88281250
1,1306,18,64.42210000,15.42580000,1190.00186427,823.10751309,1191.21875000,823.98437500
1,2469,15,29.21190000,14.17120000,29.99900693,452.99933653,32.80468750,454.51562500
1,1578,11,-13.41720000,11.55990000,211.00165000,77.99983909,212.21875000,80.62500000
1,3056,3,-96.51420000,19.33680000,228.99951675,993.00204560,234.60937500,990.74218750
1,2854,6,-75.40970000,44.93840000,209.99916850,30.00093127,211.46093750,33.77343750
1,2652,15,19.20280000,41.09550000,889.71907583,699.59012968,892.50781250,700.72656250
1,2165,20,75.65650000,13.90300000,1132.83575102,688.20891004,1131.54687500,688.64062500
1,2757,6,-42.20010000,17.59220000,1124.80781108,856.80945213,1122.03125000,855.68750000
1,909,1,-61.02200000,-39.10300000,509.99974380,29.99924999,507.60156250,28.03906250
1,2943,6,-44.29290000,15.83480000,1187.99871339,797.99927695,1184.27343750,796.84375000
1,328,14,31.07220000,-17.05540000,154.36509828,395.40090801,151.78906250,398.94531250
1,706,4,-41.54960000,-52.86650000,1167.22939312,749.45645374,1168.08593750,743.44531250
1,2564,9,-16.98080000,26.55350000,443.44473338,252.50578150,444.60937500,248.13281250
1,2037,3,-66.89340000,15.15810000,80.54405757,85.08262128,81.70312500,91.13281250
1,1020,1,-92.00010000,-22.13000000,1077.99947494,856.99841891,1082.37500000,856.04687500
1,1126,19,96.62330000,-20.18880000,1144.62250040,52.70118566,1136.43750000,56.17187500
1,619,10,-10.66550000,-20.85110000,158.15056283,176.01849546,157.39843750,177.58593750
1,1675,8,-16.96760000,17.06770000,1248.99945561,210.00069318,1244.34375000,210.39062500
1,1407,11,11.98120000,-16.13580000,1099.73367803,870.77807685,1100.28125000,870.07031250
1,132,16,71.74060000,-42.09700000,846.54561249,921.43412675,845.57812500,922.78125000
1,1753,5,-40.52400000,-14.59830000,1054.39835524,922.81016981,1053.14843750,920.74218750
1,2367,18,42.79500000,18.67570000,1077.99828827,163.99855773,1079.24218750,165.25781250
1,420,10,15.69540000,-21.79830000,200.17730815,975.46465887,202.29687500,976.13281250
1,2652,12,19.20280000,41.09550000,347.99980263,944.00167253,350.35156250,943.17187500
1,2275,18,44.82060000,13.74160000,1249.00188734,210.00104507,1246.55468750,213.75781250
1,1850,8,-38.38510000,-0.07220460,693.53400023,874.83809897,695.92968750,877.07812500
1,230,13,38.78940000,-29.67460000,826.01044628,192.98917491,827.44531250,191.19531250
1,27,19,87.53560000,-17.65450000,1249.00018759,330.00141414,1241.53125000,330.96875000
1,1232,16,58.20140000,-20.72450000,137.72961562,626.44683969,138.28125000,626.33593750
1,1501,8,-14.86940000,16.73450000,1241.59222464,143.20225303,1234.13281250,144.99218750
1,1578,8,-13.41720000,11.55990000,1068.36275528,96.14830167,1067.42968750,96.40625000
1,2944,8,-40.52250000,15.62380000,1207.66199089,944.60033205,1206.74218750,936.22656250
1,2470,14,31.12740000,14.14710000,1138.51520746,393.70726610,1140.69531250,390.83593750
1,1944,5,-54.66010000,-2.84821000,676.00022341,481.99923578,984.97656250,128.67187500
1,3057,3,-96.21300000,17.57860000,169.00165104,993.00002012,175.82812500,989.72656250
1,2165,21,75.65650000,13.90300000,30.00190142,693.00036798,29.95312500,692.43750000
1,707,7,-35.74220000,-53.48710000,91.00173328,703.99873451,89.82031250,707.81250000
1,910,4,-61.47280000,-37.25650000,663.06567262,312.10165859,661.72656250,309.40625000
1,2758,8,-41.91110000,15.86100000,1219.52479884,990.13007393,1217.23437500,979.84375000
1,1408,13,11.98490000,-17.88920000,1201.59310320,992.17165066,1195.70312500,987.22656250
1,810,8,-38.51480000,-17.12210000,147.17486884,879.28290722,150.50000000,879.46875000
1,329,13,29.16130000,-17.07690000,1248.99986023,450.00063934,1246.10156250,451.07812500
1,521,11,-5.31555000,-17.30580000,1131.33294863,334.56517107,1135.02343750,334.18750000
1,619,7,-10.66550000,-20.85110000,1110.00159048,29.99965927,1108.49218750,26.89843750
1,2565,12,-16.63010000,24.71780000,870.00157801,29.99846250,868.32031250,30.21093750
1,1126,20,96.62330000,-20.18880000,29.99937763,32.99992732,33.07812500,42.30468750
1,421,13,14.73300000,-29.17250000,838.00075942,856.99839494,837.93750000,859.13281250
1,2854,3,-75.40970000,44.93840000,1006.63964012,405.24197439,1010.77343750,403.52343750
1,133,19,71.19490000,-46.32130000,331.99971415,752.99988341,324.73437500,755.31250000
1,231,16,38.11860000,-33.40330000,570.99992993,77.99969236,572.14843750,76.92187500
1,1307,17,60.59180000,15.58110000,90.99982066,703.99969361,90.26562500,702.43750000
1,1754,7,-40.51890000,-18.15330000,1208.45371486,956.67787072,1201.61718750,850.57812500
1,1021,1,-92.95850000,-29.50490000,838.00043865,857.00082945,842.84375000,859.85156250
1,2944,5,-40.52250000,15.62380000,77.67064275,922.55026907,79.38281250,918.18750000
1,2276,17,46.69570000,13.81410000,148.79315156,275.56835277,145.39062500,272.53125000
1,1501,12,-14.86940000,16.73450000,1139.19042317,41.03978671,1136.14062500,45.16406250
1,2653,15,20.21980000,44.68610000,1001.15516513,668.71341437,1003.25000000,669.00000000
1,1232,17,58.20140000,-20.72450000,1249.00074679,630.00106440,1250.20312500,631.21093750
1,1408,10,11.98490000,-17.88920000,58.19372620,876.29267876,60.14843750,876.31250000
1,2166,20,77.56130000,13.94210000,1132.76430634,629.33590878,1131.89843750,629.95312500
1,1850,5,-38.38510000,-0.07220460,588.99929210,992.99823383,547.29687500,141.63281250
1,1675,9,-16.96760000,17.06770000,137.51512219,221.67314873,140.06250000,216.60156250
1,707,4,-35.74220000,-53.48710000,1212.73140767,864.19589757,1211.12500000,855.33593750
1,27,20,87.53560000,-17.65450000,133.74774125,322.30505850,128.05468750,323.20312500
1,2758,5,-41.91110000,15.86100000,72.50829095,877.83969069,242.21093750,724.64062500
1,910,1,-61.47280000,-37.25650000,570.00105892,29.99906568,567.70312500,27.41406250
1,1579,11,-13.42340000,7.91547000,330.99894886,78.00021325,330.42187500,78.50781250
1,133,16,71.19490000,-46.32130000,976.92643679,884.32683962,976.00781250,884.51562500
1,1127,19,95.24570000,-18.54530000,1204.77275532,88.24818224,1195.39062500,92.08593750
1,620,10,-10.96640000,-19.12050000,100.26840136,160.11966952,101.33593750,163.13281250
1,2038,2,-70.63310000,15.37900000,1187.99823023,198.00215082,1186.63281250,197.92968750
1,1945,5,-52.77040000,-2.84808000,676.00048929,539.99971067,676.01562500,540.28906250
1,2855,6,-74.86520000,43.18240000,270.00114154,29.99993095,270.28125000,32.67968750
1,329,14,29.16130000,-17.07690000,154.45365811,454.20239972,152.01562500,457.63281250
1,231,13,38.11860000,-33.40330000,711.58043164,224.62455597,712.32031250,222.10937500
1,810,5,-38.51480000,-17.12210000,1143.48308228,988.27545813,1138.89843750,982.28125000
1,2367,15,42.79500000,18.67570000,203.38779028,44.33946135,205.05468750,49.78125000
1,3058,2,-95.92250000,15.84750000,1215.46582559,988.66915736,1217.13281250,983.73437500
1,2944,9,-40.52250000,15.62380000,97.26141382,949.43713322,98.20312500,939.97656250
1,1754,4,-40.51890000,-18.15330000,61.55464678,922.22234202,70.47656250,922.12500000
1,1022,1,-94.08400000,-37.08830000,598.00052945,856.99809293,599.41406250,861.59375000
1,1307,18,60.59180000,15.58110000,1190.01340861,703.08374381,1192.58593750,705.01562500
1,2653,12,20.21980000,44.68610000,227.99985328,944.00015005,232.96093750,941.44531250
1,2470,15,31.12740000,14.14710000,30.00050366,392.99902064,33.00781250,395.20312500
1,421,10,14.73300000,-29.17250000,436.56787673,909.85800868,435.96093750,914.73437500
1,2855,3,-74.86520000,43.18240000,951.55883507,390.03100288,955.75000000,388.28125000
1,134,19,92.76370000,-46.24510000,331.99938066,273.00065013,325.49218750,270.18750000
1,522,10,-7.20856000,-17.24820000,30.00080935,273.00090281,31.89062500,276.12500000
1,2276,18,46.69570000,13.81410000,1249.00141959,269.99894552,1247.36718750,272.89843750
1,2166,21,77.56130000,13.94210000,30.00024075,633.00124565,29.29687500,633.17187500
1,911,4,-61.90390000,-35.40390000,606.87992418,296.63695774,604.45312500,294.33593750
1,28,19,85.62770000,-17.70530000,1248.99770508,389.99996859,1241.92968750,390.67968750
1,2758,9,-41.91110000,15.86100000,108.99985473,993.00187165,110.27343750,982.59375000
1,1579,8,-13.42340000,7.91547000,948.60867104,96.24715117,949.50000000,95.02343750
1,1851,8,-38.38430000,1.80963000,752.63906969,874.84920125,755.44531250,876.58593750
1,1233,16,60.14180000,-20.67400000,137.73813529,685.39244527,138.71093750,685.03906250
1,1127,20,95.24570000,-18.54530000,91.00231586,77.99891466,90.28125000,83.84375000
1,708,7,-29.73510000,-53.81820000,91.00142779,584.00045053,88.12500000,587.78125000
1,2944,6,-40.52250000,15.62380000,1188.00139411,918.00127659,1181.82031250,914.40625000
1,232,16,37.38980000,-37.14670000,690.99978109,78.00051344,692.95312500,76.94531250
1,620,7,-10.96640000,-19.12050000,1170.00097986,30.00118539,1167.10937500,27.98437500
1,3058,3,-95.92250000,15.84750000,108.99791692,993.00128110,117.89062500,988.46875000
1,1946,5,-52.77060000,-0.43743900,601.99936177,539.99844428,759.67187500,53.42187500
1,1501,9,-14.86940000,16.73450000,130.33073237,155.26390882,133.38281250,151.03906250
1,2565,9,-16.63010000,24.71780000,386.50887168,236.82292729,387.53125000,232.21875000
1,330,13,27.24610000,-17.08220000,1248.99772978,510.00031132,1246.18750000,510.82812500
1,2654,15,21.34720000,48.16640000,1111.82581369,638.04654024,1110.99218750,637.72656250
1,1676,8,-18.87550000,17.15730000,1248.99807105,269.99919146,1245.67187500,269.30468750
1,1408,14,11.98490000,-17.88920000,109.00004801,992.99969866,119.98437500,990.45312500
1,2856,6,-74.34610000,41.40120000,330.00075892,29.99874455,329.38281250,31.72656250
1,911,1,-61.90390000,-35.40390000,630.00094952,30.00057402,628.35156250,26.80468750
1,2471,14,33.03440000,14.10630000,1138.54784378,334.77049641,1139.78906250,332.03125000
1,1754,8,-40.51890000,-18.15330000,108.00140842,943.99964825,114.74218750,942.13281250
1,2038,3,-70.63310000,15.37900000,80.69017221,205.10377947,80.28125000,208.64062500
1,1308,17,56.70460000,15.66420000,91.00242123,584.00012727,89.84375000,582.63281250
1,2167,20,79.47470000,13.96480000,1132.69193561,570.45944362,1131.97656250,570.87500000
1,811,7,-40.32070000,-17.23850000,1240.90071241,954.66673129,1239.17968750,946.57812500
1,28,20,85.62770000,-17.70530000,133.58084317,381.34726384,127.49218750,382.10937500
1,1023,1,-95.42620000,-44.61210000,357.99930496,856.99922576,357.36718750,861.20312500
1,135,19,88.27110000,-42.66710000,454.99879837,365.00071173,448.00781250,362.43750000
1,1233,17,60.14180000,-20.67400000,1248.99888052,690.00051717,1249.51562500,690.94531250
1,620,11,-10.96640000,-19.12050000,1200.52009914,156.99754894,1199.13281250,159.51562500
1,1128,20,95.23900000,-15.00730000,210.99781940,77.99869877,206.70312500,81.01562500
1,2945,8,-39.71940000,15.56970000,1203.89999567,918.52644862,1203.70312500,911.14062500
1,422,13,13.60470000,-36.75520000,598.00044468,857.00018652,596.18750000,859.23437500
1,522,11,-7.20856000,-17.24820000,1131.33050133,275.68566760,1134.27343750,275.63281250
1,2758,6,-41.91110000,15.86100000,1182.82669166,872.81504511,1177.81250000,870.35937500
1,2654,12,21.34720000,48.16640000,108.00007448,944.00093100,118.29687500,939.38281250
1,1851,5,-38.38430000,1.80963000,528.99923403,993.00227117,528.71093750,994.32812500
1,232,13,37.38980000,-37.14670000,597.81674263,256.07430950,597.10156250,253.39843750
1,1580,11,-13.42800000,4.19031000,451.00023033,77.99916110,449.93750000,77.05468750
1,709,7,-23.65350000,-53.84070000,91.00026455,464.00030075,87.17187500,467.28125000
1,912,4,-62.31630000,-33.54930000,550.48929357,281.11967800,547.25000000,279.38281250
1,3059,2,-95.64200000,14.14640000,1155.81433520,979.32486105,1159.28906250,976.12500000
1,2368,18,50.75450000,19.02340000,1077.99876177,404.00201767,1081.85156250,404.42187500
1,2277,17,48.58750000,13.87120000,148.80003947,334.41840832,144.64843750,331.31250000
1,2471,15,33.03440000,14.10630000,29.99865969,332.99989737,33.39062500,335.72656250
1,1676,9,-18.87550000,17.15730000,137.53204413,280.56981327,138.69531250,274.96093750
1,1408,11,11.98490000,-17.88920000,1158.74895021,870.77390986,1157.78125000,868.98437500
1,1502,11,-14.87390000,15.02190000,90.00119801,30.00007214,96.14843750,37.08593750
1,1754,5,-40.51890000,-18.15330000,1174.21686726,922.76651082,1169.39843750,917.75000000
1,2856,3,-74.34610000,41.40120000,896.30234961,374.77169164,900.08593750,372.78125000
1,1947,5,-53.97610000,-1.28442000,627.99995549,503.00009808,896.48437500,50.46093750
1,2566,12,-16.29250000,22.89630000,930.00100581,30.00150577,928.03125000,30.86718750
1,2945,5,-39.71940000,15.56970000,77.64294018,948.63126142,239.46875000,962.64062500
1,621,10,-11.25610000,-17.41970000,42.18900270,144.16903054,45.91406250,148.98437500
1,811,4,-40.32070000,-17.23850000,29.99833789,933.00243751,41.15625000,932.23437500
1,1308,18,56.70460000,15.66420000,1190.02953154,583.05431618,1194.32031250,585.26562500
1,2655,15,21.51680000,48.64920000,1127.44474881,633.71900563,1126.17187500,633.21875000
1,330,14,27.24610000,-17.08220000,154.53843293,513.00714645,152.42187500,516.49218750
1,1024,1,-96.46100000,-49.40500000,200.00088071,856.99984153,200.76562500,859.90625000
1,2759,8,-41.63200000,14.15970000,1159.78251348,980.79170820,1159.99218750,972.71093750
1,29,19,83.71090000,-17.73920000,1249.00036318,449.99965860,1242.28125000,450.50781250
1,1234,16,62.06890000,-20.60390000,137.75035487,744.33432899,139.39062500,743.66406250
1,2167,21,79.47470000,13.96480000,29.99761414,573.00025224,28.68750000,573.67187500
1,422,10,13.60470000,-36.75520000,669.35438512,845.24984288,671.43750000,850.46875000
1,523,10,-9.08514000,-17.17500000,29.99853051,212.99926374,32.81250000,216.77343750
1,1852,8,-38.38320000,3.68396000,811.75221226,874.86419733,815.01562500,875.90625000
1,3059,3,-95.64200000,14.14640000,48.99858057,992.99928207,60.64843750,987.40625000
1,1580,8,-13.42800000,4.19031000,828.86495398,96.34738631,830.22656250,94.23437500
1,912,1,-62.31630000,-33.54930000,690.00021784,29.99818623,688.75781250,26.42187500
1,2039,2,-74.46170000,15.53390000,1187.99954682,317.99862888,1188.94531250,316.78906250
1,136,19,87.26930000,-30.78450000,822.99946408,365.00166852,820.46875000,362.57812500
1,1129,20,95.23380000,-11.36270000,331.00154204,78.00113327,324.57031250,78.67187500
1,1502,8,-14.87390000,15.02190000,1182.43458512,143.25074737,1179.07031250,144.12500000
1,2857,6,-73.85060000,39.59820000,390.00003904,29.99956550,388.89062500,31.02343750
1,1409,13,11.98900000,-19.61190000,1142.16827607,982.90070321,1138.43750000,979.37500000
1,710,10,-17.63260000,-53.55300000,1227.19824627,146.78875805,1227.35937500,146.15625000
1,1677,8,-20.80110000,17.22800000,1248.99819477,329.99955991,1246.74218750,328.56250000
1,1755,7,-40.51810000,-18.64730000,1191.31902784,954.24888437,1185.50000000,850.66406250
1,2945,9,-39.71940000,15.56970000,93.51766608,923.93473389,94.29687500,915.08593750
1,2369,18,58.85440000,19.00150000,1078.00152640,644.00048545,1081.28125000,645.37500000
1,811,8,-40.32070000,-17.23850000,139.68733942,937.50916725,144.70312500,936.10156250
1,621,7,-11.25610000,-17.41970000,1230.00202279,30.00032966,1225.26562500,28.85937500
1,2472,14,34.92880000,14.04940000,1138.58432115,275.83054001,1138.75781250,273.33593750
1,29,20,83.71090000,-17.73920000,133.41895801,440.37157945,127.23437500,441.17187500
1,1025,1,-85.34580000,-50.43990000,200.00166107,617.00090928,196.85156250,620.34375000
1,1948,5,-53.97610000,-2.00128000,650.00031479,502.99841917,881.80468750,44.05468750
1,2655,12,21.51680000,48.64920000,90.99814614,944.00055771,102.10156250,939.00000000
1,2759,5,-41.63200000,14.15970000,130.09704289,886.90308195,330.25781250,763.69531250
1,1309,17,52.79530000,15.67220000,90.99967894,463.99781083,89.96875000,462.33593750
1,233,16,36.59500000,-40.87100000,810.99906065,77.99928970,812.95312500,77.60156250
1,1852,5,-38.38320000,3.68396000,469.00068141,993.00230316,442.54687500,289.65625000
1,2857,3,-73.85060000,39.59820000,840.86812068,359.46133923,844.22656250,357.36718750
1,1234,17,62.06890000,-20.60390000,1249.00085611,749.99972456,1248.61718750,750.55468750
1,2277,18,48.58750000,13.87120000,1249.00069710,329.99879653,1248.14062500,332.17968750
1,1581,11,-13.43080000,0.41418500,570.99956434,78.00172797,570.28906250,76.20312500
1,913,4,-62.71140000,-31.69680000,493.89153051,265.54160977,490.14843750,264.43750000
1,523,11,-9.08514000,-17.17500000,1131.32439395,216.80094650,1133.38281250,217.25000000
1,1677,9,-20.80110000,17.22800000,137.55041794,339.48113331,137.54687500,333.66406250
1,2945,6,-39.71940000,15.56970000,1188.00011615,944.00099814,1181.21875000,939.53906250
1,137,19,76.49490000,-30.83200000,822.99882601,656.00162198,819.91406250,658.14062500
1,423,13,12.26250000,-44.27830000,358.00084429,857.00046982,355.28125000,857.11718750
1,3060,2,-95.55520000,13.61440000,1137.40431518,976.44076169,1141.57812500,973.74218750
1,2566,9,-16.29250000,22.89630000,329.38165915,221.08148623,330.64843750,216.36718750
1,1130,20,95.23030000,-7.63763000,451.00035936,78.00175492,444.10937500,77.00000000
1,1755,4,-40.51810000,-18.64730000,78.67310245,919.94052376,86.78125000,920.16406250
1,2370,21,65.90560000,18.67400000,209.90817883,981.64283362,209.87500000,977.82031250
1,2168,20,81.39240000,13.97110000,1132.62638435,511.58171119,1131.76562500,511.75781250
1,1502,12,-14.87390000,15.02190000,1198.19542182,31.79100432,1191.20312500,37.62500000
1,1409,10,11.98900000,-19.61190000,117.27120847,869.39336931,117.10156250,870.63281250
1,2656,15,16.03270000,49.53360000,1170.62227501,742.76437406,1167.78906250,740.92968750
1,2472,15,34.92880000,14.04940000,30.00078686,273.00134177,34.07031250,276.59375000
1,710,7,-17.63260000,-53.55300000,90.99935157,343.99982448,86.83593750,346.75000000
1,621,11,-11.25610000,-17.41970000,1143.10211298,147.84040085,1143.47656250,149.61718750
1,811,5,-40.32070000,-17.23850000,1143.41603528,929.24743038,1139.96875000,925.25000000
1,331,13,25.33080000,-17.07100000,1248.99955723,570.00069633,1246.00000000,570.64062500
1,1026,4,-73.85490000,-50.36960000,1125.90645701,79.10297684,1119.16406250,78.61718750
1,1949,5,-53.42210000,-2.00122000,649.99981873,520.00078040,883.69531250,42.57031250
1,1853,8,-38.38180000,5.54694000,870.87633502,874.88298947,874.24218750,875.14843750
1,2946,9,-39.16900000,19.07100000,210.34914735,891.49648696,207.39062500,886.50000000
1,2759,9,-41.63200000,14.15970000,49.00109883,992.99951468,52.43750000,980.68750000
1,1581,8,-13.43080000,0.41418500,709.13773665,96.44397967,709.97656250,94.09375000
1,2858,6,-73.37730000,37.77700000,450.00016300,29.99822646,448.64062500,30.38281250
1,1678,8,-22.74020000,17.27910000,1248.99861853,390.00036945,1247.64062500,387.92187500
1,913,1,-62.71140000,-31.69680000,750.00204494,29.99965371,749.12500000,26.28125000
1,524,10,-10.94140000,-17.08710000,30.00064459,153.00089543,34.09375000,157.81250000
1,1309,18,52.79530000,15.67220000,1190.04034386,463.01327311,1194.60937500,465.06250000
1,30,19,81.78950000,-17.75620000,1248.99866927,509.99924201,1242.25000000,510.34375000
1,3060,3,-95.55520000,13.61440000,30.00168844,992.99844155,42.82031250,986.68750000
1,1235,16,63.97860000,-20.51460000,137.75779338,803.27528370,140.27343750,802.07812500
1,1755,8,-40.51810000,-18.64730000,91.00046134,944.00149778,98.45312500,941.81250000
1,2656,12,16.03270000,49.53360000,91.00153459,824.00026935,98.81250000,822.13281250
1,233,13,36.59500000,-40.87100000,484.71692080,287.34255295,483.03125000,284.92187500
1,2278,17,50.49200000,13.91240000,148.80558285,393.27060297,144.15625000,390.29687500
1,2039,3,-74.46170000,15.53390000,80.83942218,325.17554461,79.26562500,327.32812500
1,423,10,12.26250000,-44.27830000,898.61715993,781.62130051,904.41406250,784.71875000
1,1131,20,95.22860000,-3.86151000,570.99959806,77.99874336,564.36718750,75.98437500
1,1409,14,11.98900000,-19.61190000,49.00120636,992.99907672,62.51562500,989.36718750
1,1502,9,-14.87390000,15.02190000,71.86722062,148.35711943,78.59375000,145.05468750
1,138,19,75.79280000,-42.72320000,455.00038321,656.00113134,448.34375000,658.17187500
1,622,7,-11.34560000,-16.88780000,1248.99920599,30.00014907,1243.50781250,29.26562500
1,812,4,-42.15390000,-17.34170000,30.00152029,873.00084076,39.33593750,873.85156250
1,2946,6,-39.16900000,19.07100000,1068.00103612,944.00055648,1065.28125000,942.02343750
1,2759,6,-41.63200000,14.15970000,1241.05309065,888.88223617,1233.32812500,884.78125000
1,2567,12,-15.96760000,21.09260000,989.99913420,30.00019036,987.36718750,31.60156250
1,2168,21,81.39240000,13.97110000,30.00206242,512.99957781,28.40625000,514.07812500
1,2370,18,65.90560000,18.67400000,1077.99862506,856.99843505,1078.40625000,857.68750000
1,331,14,25.33080000,-17.07100000,154.62700959,571.81729310,152.97656250,575.44531250
1,711,10,-11.79990000,-52.97130000,1181.50859359,262.62087500,1185.11718750,260.14843750
1,914,4,-63.09000000,-29.85070000,437.09106394,249.90887273,432.94531250,249.52343750
1,1950,5,-53.42220000,-1.28436000,627.99945903,519.99928449,627.18750000,519.98437500
1,2473,14,36.80670000,13.97670000,1138.61699963,216.88524039,1137.50000000,215.11718750
1,524,11,-10.94140000,-17.08710000,1131.32252371,157.91537211,1132.28906250,159.19531250
